"","country","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3486","belgium","brussels","2020-04-19",19890091,"Bruxelles",50.81539,4.37337,"Apartment","Entire home/apt",2,1,1,"$70.00",1000,1001,29,59,59
"3487","belgium","brussels","2020-04-19",19890206,"Molenbeek-Saint-Jean",50.85553,4.32673,"Apartment","Private room",2,1,2,"$28.00",2,1125,29,28,28
"3488","belgium","brussels","2020-04-19",19891115,"Forest",50.8244,4.33722,"Apartment","Entire home/apt",1,1,1,"$25.00",2,30,0,25,750
"3489","belgium","brussels","2020-04-19",19898404,"Ixelles",50.83076,4.37228,"Apartment","Entire home/apt",4,2,2,"$72.00",2,1125,0,58,1740
"3490","belgium","brussels","2020-04-19",19901945,"Bruxelles",50.84731,4.39059,"Other","Private room",2,0,1,"$20.00",2,31,0,20,600
"3491","belgium","brussels","2020-04-19",19902971,"Ixelles",50.82366,4.38083,"House","Private room",2,1,1,"$40.00",2,1125,0,36.1333333333333,1084
"3492","belgium","brussels","2020-04-19",19903054,"Ixelles",50.82566,4.37977,"House","Private room",2,1,1,"$35.00",2,1125,0,36.0333333333333,1081
"3493","belgium","brussels","2020-04-19",19905017,"Bruxelles",50.8533,4.35209,"Apartment","Entire home/apt",4,2,2,"$100.00",2,31,19,100,1100
"3494","belgium","brussels","2020-04-19",19910110,"Ixelles",50.83736,4.36564,"Apartment","Private room",2,1,1,"$40.00",1,7,0,40,1200
"3495","belgium","brussels","2020-04-19",19919496,"Uccle",50.81189,4.3397,"Townhouse","Entire home/apt",2,1,1,"$32.00",7,1125,0,32,960
"3496","belgium","brussels","2020-04-19",19928914,"Auderghem",50.81778,4.42169,"House","Private room",2,1,1,"$40.00",2,1125,0,40,1200
"3497","belgium","brussels","2020-04-19",19939995,"Bruxelles",50.8462,4.38463,"Condominium","Private room",1,1,1,"$20.00",1,1125,30,NA,0
"3498","belgium","brussels","2020-04-19",19941716,"Ixelles",50.81887,4.36574,"Apartment","Entire home/apt",4,2,2,"$120.00",2,1125,0,120,3600
"3499","belgium","brussels","2020-04-19",19942173,"Ixelles",50.83134,4.36106,"Apartment","Entire home/apt",6,2,2,"$120.00",3,1125,23,125,875
"3500","belgium","brussels","2020-04-19",19950576,"Schaerbeek",50.8504,4.39919,"Apartment","Private room",2,1,1,"$21.00",1,31,0,15.1666666666667,455
"3501","belgium","brussels","2020-04-19",19956384,"Ixelles",50.83734,4.37245,"Apartment","Entire home/apt",3,2,2,"$120.00",2,1125,30,NA,0
"3502","belgium","brussels","2020-04-19",19956412,"Ixelles",50.82715,4.37621,"Apartment","Entire home/apt",3,1,2,"$36.00",1,17,0,50,1500
"3503","belgium","brussels","2020-04-19",19960558,"Ixelles",50.83576,4.36483,"Apartment","Private room",1,1,1,"$20.00",3,1125,0,20,600
"3504","belgium","brussels","2020-04-19",19974010,"Ixelles",50.81677,4.36779,"Apartment","Entire home/apt",2,0,1,"$45.00",5,1125,22,45,360
"3505","belgium","brussels","2020-04-19",19977981,"Bruxelles",50.85939,4.35037,"Loft","Entire home/apt",2,2,1,"$60.00",90,386,0,47.1333333333333,1414
"3506","belgium","brussels","2020-04-19",19980057,"Saint-Gilles",50.82846,4.33511,"House","Entire home/apt",3,1,1,"$70.00",1,30,0,70,2100
"3507","belgium","brussels","2020-04-19",19983285,"Etterbeek",50.82684,4.38647,"Apartment","Entire home/apt",3,2,2,"$59.00",3,1125,0,50,1500
"3508","belgium","brussels","2020-04-19",19991819,"Ixelles",50.81839,4.36022,"Apartment","Entire home/apt",4,2,1,"$65.00",30,365,0,65,1950
"3509","belgium","brussels","2020-04-19",20002843,"Ixelles",50.82467,4.38404,"Apartment","Entire home/apt",7,3,3,"$170.00",2,1125,9,142.428571428571,2991
"3510","belgium","brussels","2020-04-19",20006118,"Forest",50.81375,4.33477,"Apartment","Entire home/apt",4,1,2,"$75.00",2,7,25,90,450
"3511","belgium","brussels","2020-04-19",20009913,"Koekelberg",50.85771,4.32596,"Apartment","Private room",2,1,2,"$28.00",2,1125,29,28,28
"3512","belgium","brussels","2020-04-19",20010057,"Bruxelles",50.83983,4.37869,"Apartment","Private room",2,1,1,"$20.00",20,100,0,25,750
"3513","belgium","brussels","2020-04-19",20010147,"Bruxelles",50.89721,4.36032,"Apartment","Entire home/apt",2,1,2,"$40.00",4,1125,0,40,1200
"3514","belgium","brussels","2020-04-19",20013194,"Forest",50.82557,4.33543,"Apartment","Entire home/apt",2,2,2,"$70.00",7,14,0,54,1620
"3515","belgium","brussels","2020-04-19",20019521,"Ixelles",50.81894,4.38266,"Apartment","Private room",2,1,1,"$29.00",1,1125,0,26.3333333333333,790
"3516","belgium","brussels","2020-04-19",20021022,"Forest",50.81722,4.34649,"Apartment","Private room",2,1,1,"$23.00",2,30,0,23,690
"3517","belgium","brussels","2020-04-19",20022540,"Ixelles",50.82732,4.36151,"Apartment","Entire home/apt",4,2,3,"$230.00",1,1125,30,NA,0
"3518","belgium","brussels","2020-04-19",20024251,"Schaerbeek",50.84914,4.40579,"House","Private room",1,1,1,"$20.00",1,10,0,20,600
"3519","belgium","brussels","2020-04-19",20024323,"Forest",50.8109,4.31486,"Apartment","Entire home/apt",4,2,4,"$60.00",3,1125,0,60,1800
"3520","belgium","brussels","2020-04-19",20025274,"Ixelles",50.82989,4.35865,"Townhouse","Private room",1,1,1,"$23.00",6,1125,0,23,690
"3521","belgium","brussels","2020-04-19",20027461,"Molenbeek-Saint-Jean",50.86513,4.34156,"Townhouse","Private room",2,1,1,"$25.00",3,1125,0,21.0666666666667,632
"3522","belgium","brussels","2020-04-19",20029820,"Etterbeek",50.84132,4.40124,"Apartment","Private room",2,1,1,"$15.00",1,1125,0,12.8333333333333,385
"3523","belgium","brussels","2020-04-19",20040776,"Ixelles",50.82219,4.37612,"Apartment","Shared room",4,1,1,"$22.00",2,35,0,49,1470
"3524","belgium","brussels","2020-04-19",20051754,"Ixelles",50.83484,4.36079,"Apartment","Private room",2,1,1,"$30.00",1,20,0,32,960
"3525","belgium","brussels","2020-04-19",20053122,"Ixelles",50.82634,4.36838,"Apartment","Entire home/apt",4,2,2,"$55.00",3,31,0,45.1666666666667,1355
"3526","belgium","brussels","2020-04-19",20053997,"Bruxelles",50.85108,4.35692,"Apartment","Entire home/apt",6,2,3,"$499.00",1,1125,30,NA,0
"3527","belgium","brussels","2020-04-19",20063264,"Bruxelles",50.84862,4.38886,"Apartment","Entire home/apt",2,1,2,"$21.00",28,28,0,21,630
"3528","belgium","brussels","2020-04-19",20066879,"Bruxelles",50.84421,4.3535,"Bed and breakfast","Hotel room",2,1,1,"$170.00",1,1125,30,NA,0
"3529","belgium","brussels","2020-04-19",20068900,"Saint-Gilles",50.82829,4.35074,"Apartment","Entire home/apt",4,1,2,"$59.00",4,1125,27,99,297
"3530","belgium","brussels","2020-04-19",20069115,"Anderlecht",50.82906,4.29445,"Apartment","Private room",1,1,1,"$31.00",1,60,0,16,480
"3531","belgium","brussels","2020-04-19",20070935,"Saint-Gilles",50.82787,4.35106,"Townhouse","Entire home/apt",5,3,3,"$80.00",5,11,0,75,2250
"3532","belgium","brussels","2020-04-19",20071286,"Schaerbeek",50.85614,4.39738,"House","Private room",1,1,1,"$16.00",1,1125,0,16,480
"3533","belgium","brussels","2020-04-19",20080340,"Ixelles",50.82346,4.37542,"Apartment","Entire home/apt",3,0,2,"$50.00",5,7,0,50,1500
"3534","belgium","brussels","2020-04-19",20080549,"Ixelles",50.82613,4.37614,"Apartment","Entire home/apt",2,1,1,"$40.00",2,1125,19,55.0909090909091,606
"3535","belgium","brussels","2020-04-19",20081247,"Ixelles",50.83134,4.37442,"Apartment","Entire home/apt",2,1,1,"$28.00",1,1125,0,29,870
